Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
05/07/2023 17:53:41:161;346.03;5.95503e-279;5.95503e-279;;;-19.9889;5.95503e-279;5.95503e-279;;;-6916.3;5.95503e-279;5.95503e-279
05/07/2023 17:53:42:157;346.035;5.29398e-279;5.29398e-279;;;-19.9905;5.29398e-279;5.29398e-279;;;-6916.46;5.29398e-279;5.29398e-279
05/07/2023 17:53:42:161;346.035;1.85316e-278;1.85316e-278;;;-19.9905;1.85316e-278;1.85316e-278;;;-6916.46;1.85316e-278;1.85316e-278
05/07/2023 17:53:43:186;346.041;1.10288e-278;1.10288e-278;;;-19.9887;1.10288e-278;1.10288e-278;;;-6916.55;1.10288e-278;1.10288e-278
05/07/2023 17:53:43:188;346.041;1.50326e-307;1.50326e-307;;;-19.9887;1.50326e-307;1.50326e-307;;;-6916.55;1.50326e-307;1.50326e-307
05/07/2023 17:53:44:184;346.047;1.50327e-307;1.50327e-307;;;-19.9888;1.50327e-307;1.50327e-307;;;-6916.63;1.50327e-307;1.50327e-307
05/07/2023 17:53:44:187;346.047;1.45371e-282;1.45371e-282;;;-19.9888;1.45371e-282;1.45371e-282;;;-6916.63;1.45371e-282;1.45371e-282
05/07/2023 17:53:45:203;346.052;3.44767e-282;3.44767e-282;;;-19.9888;3.44767e-282;3.44767e-282;;;-6916.66;3.44767e-282;3.44767e-282
05/07/2023 17:53:45:207;346.052;2.36944e-282;2.36944e-282;;;-19.9888;2.36944e-282;2.36944e-282;;;-6916.66;2.36944e-282;2.36944e-282
05/07/2023 17:53:46:204;346.057;9.6953e-283;9.6953e-283;;;-19.9891;9.6953e-283;9.6953e-283;;;-6916.94;9.6953e-283;9.6953e-283
05/07/2023 17:53:46:209;346.057;1.45371e-282;1.45371e-282;;;-19.9891;1.45371e-282;1.45371e-282;;;-6916.94;1.45371e-282;1.45371e-282
05/07/2023 17:53:47:246;346.062;9.15731e-283;9.15731e-283;;;-19.9909;9.15731e-283;9.15731e-283;;;-6917.84;9.15731e-283;9.15731e-283
05/07/2023 17:53:47:250;346.062;4.30845e-282;4.30845e-282;;;-19.9909;4.30845e-282;4.30845e-282;;;-6917.84;4.30845e-282;4.30845e-282
05/07/2023 17:53:48:257;346.067;2.58465e-282;2.58465e-282;;;-19.9903;2.58465e-282;2.58465e-282;;;-6917.63;2.58465e-282;2.58465e-282
05/07/2023 17:53:48:262;346.067;1.45371e-282;1.45371e-282;;;-19.9903;1.45371e-282;1.45371e-282;;;-6917.63;1.45371e-282;1.45371e-282
05/07/2023 17:53:49:290;346.072;9.69512e-283;9.69512e-283;;;-19.99;9.69512e-283;9.69512e-283;;;-6917.47;9.69512e-283;9.69512e-283
05/07/2023 17:53:49:292;346.072;9.15714e-283;9.15714e-283;;;-19.99;9.15714e-283;9.15714e-283;;;-6917.47;9.15714e-283;9.15714e-283
05/07/2023 17:53:50:275;346.077;1.5031e-307;1.5031e-307;;;-19.9887;1.5031e-307;1.5031e-307;;;-6917.17;1.5031e-307;1.5031e-307
05/07/2023 17:53:50:279;346.077;1.50307e-307;1.50307e-307;;;-19.9887;1.50307e-307;1.50307e-307;;;-6917.17;1.50307e-307;1.50307e-307
05/07/2023 17:53:51:312;346.083;1.46323e-261;1.46323e-261;;;-19.9893;1.46323e-261;1.46323e-261;;;-6917.5;1.46323e-261;1.46323e-261
05/07/2023 17:53:51:315;346.083;1.98783e-262;1.98783e-262;;;-19.9893;1.98783e-262;1.98783e-262;;;-6917.5;1.98783e-262;1.98783e-262
05/07/2023 17:53:52:311;346.088;1.50402e-307;1.50402e-307;;;-19.9911;1.50402e-307;1.50402e-307;;;-6918.31;1.50402e-307;1.50402e-307
05/07/2023 17:53:52:315;346.088;1.8443e-261;1.8443e-261;;;-19.9911;1.8443e-261;1.8443e-261;;;-6918.31;1.8443e-261;1.8443e-261
05/07/2023 17:53:53:329;346.09;1.46323e-261;1.46323e-261;;;-19.9893;1.46323e-261;1.46323e-261;;;-6917.79;1.46323e-261;1.46323e-261
05/07/2023 17:53:53:332;346.09;4.76967e-262;4.76967e-262;;;-19.9893;4.76967e-262;4.76967e-262;;;-6917.79;4.76967e-262;4.76967e-262
05/07/2023 17:53:54:316;346.096;1.82909e-262;1.82909e-262;;;-19.9888;1.82909e-262;1.82909e-262;;;-6917.5;1.82909e-262;1.82909e-262
05/07/2023 17:53:54:321;346.096;3.65814e-262;3.65814e-262;;;-19.9888;3.65814e-262;3.65814e-262;;;-6917.5;3.65814e-262;3.65814e-262
05/07/2023 17:53:55:384;346.101;7.63382e-262;7.63382e-262;;;-19.9886;7.63382e-262;7.63382e-262;;;-6917.54;7.63382e-262;7.63382e-262
05/07/2023 17:53:55:388;346.101;1.50408e-307;1.50408e-307;;;-19.9886;1.50408e-307;1.50408e-307;;;-6917.54;1.50408e-307;1.50408e-307
05/07/2023 17:53:56:384;346.106;8.14921e-261;8.14921e-261;;;-19.9893;8.14921e-261;8.14921e-261;;;-6918.04;8.14921e-261;8.14921e-261
05/07/2023 17:53:56:388;346.106;1.50408e-307;1.50408e-307;;;-19.9893;1.50408e-307;1.50408e-307;;;-6918.04;1.50408e-307;1.50408e-307
05/07/2023 17:53:57:413;346.11;1.50403e-307;1.50403e-307;;;-19.9889;1.50403e-307;1.50403e-307;;;-6917.96;1.50403e-307;1.50403e-307
05/07/2023 17:53:57:415;346.11;8.34431e-308;8.34431e-308;;;-19.9889;8.34431e-308;8.34431e-308;;;-6917.96;8.34431e-308;8.34431e-308
05/07/2023 17:53:58:411;346.115;8.34487e-308;8.34487e-308;;;-19.9904;8.34487e-308;8.34487e-308;;;-6918.32;8.34487e-308;8.34487e-308
05/07/2023 17:53:58:414;346.115;8.34431e-308;8.34431e-308;;;-19.9904;8.34431e-308;8.34431e-308;;;-6918.32;8.34431e-308;8.34431e-308
05/07/2023 17:53:59:437;346.119;8.34551e-308;8.34551e-308;;;-19.9915;8.34551e-308;8.34551e-308;;;-6918.88;8.34551e-308;8.34551e-308
05/07/2023 17:53:59:440;346.119;8.01067e-307;8.01067e-307;;;-19.9915;8.01067e-307;8.01067e-307;;;-6918.88;8.01067e-307;8.01067e-307
