Time,Voltage [U],Voltage [V],Voltage [W],,,Current [U],Current [V],Current [W],,,Power [U],Power [V],Power [W]
30/06/2023 10:35:21:413,345.993,2.36179e-288,2.36179e-288,,,0.0865579,2.36179e-288,2.36179e-288,,,29.9927,2.36179e-288,2.36179e-288
30/06/2023 10:35:21:628,345.994,3.49274e-288,3.49274e-288,,,0.0842083,3.49274e-288,3.49274e-288,,,29.1233,3.49274e-288,3.49274e-288
30/06/2023 10:35:21:842,345.994,2.97773e-288,2.97773e-288,,,0.0842083,2.97773e-288,2.97773e-288,,,29.1233,2.97773e-288,2.97773e-288
30/06/2023 10:35:22:213,345.994,2.87485e-288,2.87485e-288,,,0.0842083,2.87485e-288,2.87485e-288,,,29.4058,2.87485e-288,2.87485e-288
30/06/2023 10:35:22:638,345.993,2.97773e-288,2.97773e-288,,,0.0862442,2.97773e-288,2.97773e-288,,,29.878,2.97773e-288,2.97773e-288
30/06/2023 10:35:23:012,345.993,4.45541e-308,4.45541e-308,,,0.0862442,4.45541e-308,4.45541e-308,,,29.878,4.45541e-308,4.45541e-308
30/06/2023 10:35:23:056,345.993,6.5675e-286,6.5675e-286,,,0.0862442,6.5675e-286,6.5675e-286,,,29.878,6.5675e-286,6.5675e-286
30/06/2023 10:35:23:428,345.993,1.74613e-288,1.74613e-288,,,0.0848569,1.74613e-288,1.74613e-288,,,29.3901,1.74613e-288,1.74613e-288
30/06/2023 10:35:23:849,345.993,1.24611e-306,1.24611e-306,,,0.0848762,1.24611e-306,1.24611e-306,,,29.4213,1.24611e-306,1.24611e-306
30/06/2023 10:35:24:048,345.993,2.31421e-306,2.31421e-306,,,0.0848762,2.31421e-306,2.31421e-306,,,29.4213,2.31421e-306,2.31421e-306
30/06/2023 10:35:24:266,345.994,1.6022e-306,1.6022e-306,,,0.0857059,1.6022e-306,1.6022e-306,,,29.6318,1.6022e-306,1.6022e-306
30/06/2023 10:35:24:450,345.994,1.02361e-306,1.02361e-306,,,0.0857059,1.02361e-306,1.02361e-306,,,29.6318,1.02361e-306,1.02361e-306
30/06/2023 10:35:24:670,345.994,1.69119e-306,1.69119e-306,,,0.0855461,1.69119e-306,1.69119e-306,,,29.5886,1.69119e-306,1.69119e-306
30/06/2023 10:35:24:855,345.994,7.566e-307,7.566e-307,,,0.0855461,7.566e-307,7.566e-307,,,29.5886,7.566e-307,7.566e-307
30/06/2023 10:35:25:068,345.994,1.78021e-306,1.78021e-306,,,0.0855461,1.78021e-306,1.78021e-306,,,29.5886,1.78021e-306,1.78021e-306
30/06/2023 10:35:25:279,345.994,7.56594e-307,7.56594e-307,,,0.0867791,7.56594e-307,7.56594e-307,,,30.0208,7.56594e-307,7.56594e-307
