Datetime,Building Load (kWh),PV (kWh),Price (Euros/kWh),EV3 (A),EV3 (kW),EV2 (A),EV2 (kW),EV1 (A),EV1 (kW),EV0 (A),EV0 (kW)
2022-12-12 17:00:00,4.361800000000001,0.0016,0.55854,0.0,-3.18779882346885e-38,0.0,0.0,0.0,0.0,0.0,7.839085427972876e-41
2022-12-12 17:05:00,3.8634,0.005,0.55854,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,-0.0,-3.0786908504374473e-53
2022-12-12 17:10:00,3.754,0.0052,0.55854,0.0,-1.88079096131566e-37,-0.0,-1.0724558354901071e-36,0.0,6.154030304500132e-48,-0.0,7.934586886355002e-42
2022-12-12 17:15:00,3.6942,0.005,0.55854,0.0,4.5190738833420473e-51,0.0,6.118286076129794e-36,0.0,4.7830142833530544e-132,-0.0,-3.0786908504374473e-53
2022-12-12 17:20:00,3.7146,0.0046,0.55854,0.0,1.1839073415274982e-39,-0.0,-4.9861391003200195e-37,0.0,-2.3242508085781817e-48,-0.0,7.934586868042389e-42
2022-12-12 17:25:00,3.6692,0.0054,0.55854,0.0,-1.3195575966932168e-39,-0.0,-1.2737419379303231e-36,0.0,0.0,-0.0,-3.0786908504374473e-53
2022-12-12 17:30:00,3.693400000000001,0.0052,0.55854,0.0,0.0,-0.0,-1.1559685823751733e-36,-0.0,-4.634239911711106e-48,-0.0,7.934586868042389e-42
2022-12-12 17:35:00,6.1632,0.005,0.55854,0.0,-1.0156271191104564e-35,0.0,-1.988560942565834e-36,0.0,-1.2962908856797675e-53,0.0,-1.6990727676302346e-47
2022-12-12 17:40:00,5.526400000000001,0.0056,0.55854,0.0,1.4601420521822069e-49,0.0,3.444128789477591e-40,-0.0,1.8952344868546486e-47,0.0,-1.567814842816525e-40
2022-12-12 17:45:00,3.7486,0.0052,0.55854,0.0,-8.352389719038111e-53,0.0,3.1136499160724295e-37,0.0,-8.74608326098845e-131,-0.0,-3.0786908504374473e-53
2022-12-12 17:50:00,3.7162,0.0062,0.55854,0.0,1.367135194831063e-37,0.0,2.783911480352003e-40,0.0,7.964410776101641e-48,-0.0,7.934586868042389e-42
2022-12-12 17:55:00,3.701000000000001,0.0062,0.55854,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-3.0786908504374473e-53
2022-12-12 18:00:00,4.1472,0.006,0.59316,-0.0,-1.7440659989486714e-37,0.0,0.0,0.0,4.247685969984669e-49,-0.0,-3.919534496041768e-41
